specimen_id,specimen_name,ev_glif1,ev_glif2,ev_glif3,ev_glif4,ev_glif5,model_id_glif1,model_id_glif2,model_id_glif3,model_id_glif4,model_id_glif5,ev_cost0,ev_cost1,ev_cost2,ev_cost3,ev_best,creq_eps_0p000,creq_eps_0p005,creq_eps_0p010,creq_eps_0p015,creq_eps_0p020,creq_eps_0p025,creq_eps_0p030,creq_eps_0p040,creq_eps_0p050
313861608,Pvalb-IRES-Cre;Ai14-165874.04.02.01,0.968530614937373,0.951977514183922,0.974023371275986,0.974126139629663,0.971204803545251,566281678,566281680,566281682,566281684,566281686,0.968530614937373,0.974023371275986,0.974126139629663,0.971204803545251,0.974126139629663,2,1,0,0,0,0,0,0,0
313861677,Rorb-IRES2-Cre-D;Ai14-166229.04.01.01,0.672367597280085,0.687579565860372,0.431767372542924,0.562042883649191,0.543629947298748,566281743,566281745,566281747,566281749,566281751,0.672367597280085,0.687579565860372,0.562042883649191,0.543629947298748,0.687579565860372,1,1,1,1,0,0,0,0,0
313861794,Scnn1a-Tg3-Cre;Ai14-167070.04.01.01,0.739910442175059,0.800209241758984,0.824982515325358,0.830142359374035,0.852406949898712,566281780,566281782,566281784,566281786,566281788,0.739910442175059,0.824982515325358,0.830142359374035,0.852406949898712,0.852406949898712,3,3,3,3,3,2,1,1,1
313862134,Sst-IRES-Cre;Ai14-167638.03.01.01,0.947474654483392,0.902512018848051,0.95818627658215,0.965960954761689,0.964164603753062,566282072,566282074,566282076,566282078,566282080,0.947474654483392,0.95818627658215,0.965960954761689,0.964164603753062,0.965960954761689,2,2,1,1,0,0,0,0,0
313862167,Sst-IRES-Cre;Ai14-167638.05.02.01,0.908908087303024,0.827110189836267,0.915922133945387,0.945239563483232,0.943591894807975,566281820,566281822,566281824,566281826,566281828,0.908908087303024,0.915922133945387,0.945239563483232,0.943591894807975,0.945239563483232,2,2,2,2,2,2,1,0,0
313862274,Sst-IRES-Cre;Ai14-167636.03.02.01,0.845470597662831,0.842613871151968,0.835033955496667,0.820873836376403,0.824214153139079,566282105,566282107,566282109,566282111,566282113,0.845470597662831,0.842613871151968,0.820873836376403,0.824214153139079,0.845470597662831,0,0,0,0,0,0,0,0,0
314642645,Rorb-IRES2-Cre-D;Ai14-168052.03.02.01,0.685232525094639,0.748375778458534,0.633358939006833,0.711641787324923,0.693951657385294,566282193,566282195,566282197,566282199,566282201,0.685232525094639,0.748375778458534,0.711641787324923,0.693951657385294,0.748375778458534,1,1,1,1,1,1,1,1,1
314800921,Rorb-IRES2-Cre-D;Ai14-168053.04.01.01,0.676829058681391,0.549377355698663,0.769043211863638,0.769773445243762,0.779698218061792,566282155,566282157,566282159,566282161,566282163,0.676829058681391,0.769043211863638,0.769773445243762,0.779698218061792,0.779698218061792,3,3,2,1,1,1,1,1,1
314822529,Rorb-IRES2-Cre-D;Ai14-168053.06.01.01,0.742650093030387,0.629978500597989,0.848798951910173,0.871046395019947,0.87261539785714,566282269,566282271,566282273,566282275,566282277,0.742650093030387,0.848798951910173,0.871046395019947,0.87261539785714,0.87261539785714,3,2,2,2,2,1,1,1,1
318556138,Pvalb-IRES-Cre;Ai14-169130.06.01.01,0.947177005952953,0.93800116376996,0.969477684721572,0.969120275460376,0.967283873635648,566282030,566282032,566282034,566282036,566282038,0.947177005952953,0.969477684721572,0.969120275460376,0.967283873635648,0.969477684721572,1,1,1,1,1,0,0,0,0
318733871,Nr5a1-Cre;Ai14-169248.04.02.01,0.638226820561679,0.664644624881032,0.582199697703125,0.734694934168298,0.739204164135391,566282232,566282234,566282236,566282238,566282240,0.638226820561679,0.664644624881032,0.734694934168298,0.739204164135391,0.739204164135391,3,2,2,2,2,2,2,2,2
320207387,Scnn1a-Tg3-Cre;Ai14-170426.03.01.01,0.719041040511848,0.682678069942582,0.894046170447377,0.903569623908939,0.905775028835997,566282497,566282499,566282501,566282503,566282505,0.719041040511848,0.894046170447377,0.903569623908939,0.905775028835997,0.905775028835997,3,2,2,1,1,1,1,1,1
320639930,Rorb-IRES2-Cre-D;Ai14-171056.04.01.01,0.70779341355205,0.673501764283986,0.656359516667764,0.718094032934643,0.732117998383992,566282589,566282591,566282593,566282595,566282597,0.70779341355205,0.673501764283986,0.718094032934643,0.732117998383992,0.732117998383992,3,3,3,2,2,0,0,0,0
320668841,Scnn1a-Tg2-Cre;Ai14-171062.05.01.01,0.494405746019089,0.60284879175961,0.41477311953382,0.43875759117602,0.424353229124718,566282666,566282668,566282670,566282672,566282674,0.494405746019089,0.60284879175961,0.43875759117602,0.424353229124718,0.60284879175961,1,1,1,1,1,1,1,1,1
320836481,Scnn1a-Tg3-Cre;Ai14-171325.03.02.01,0.557285399119401,0.668154594496299,0.48663008082757,0.546852817713915,0.509638139137457,566282723,566282725,566282727,566282729,566282731,0.557285399119401,0.668154594496299,0.546852817713915,0.509638139137457,0.668154594496299,1,1,1,1,1,1,1,1,1
321893798,Nr5a1-Cre;Ai14-172511.04.02.01,0.503181277847603,0.626705442357511,0.457898400222912,0.304376953985806,0.423112667683492,566282907,566282909,566282911,566282913,566282915,0.503181277847603,0.626705442357511,0.304376953985806,0.423112667683492,0.626705442357511,1,1,1,1,1,1,1,1,1
322197160,Sst-IRES-Cre;Ai14-172531.05.01.01,0.313482793729814,0.387722241907148,0.552632290363783,0.57635141510268,0.586796643424653,566283065,566283067,566283069,566283071,566283073,0.313482793729814,0.552632290363783,0.57635141510268,0.586796643424653,0.586796643424653,3,3,3,2,2,2,2,1,1
322197295,Sst-IRES-Cre;Ai14-172531.03.01.01,0.416751713334748,0.414757672611465,0.422295913173561,0.493670508407547,0.491292300450448,566283136,566283138,566283140,566283142,566283144,0.416751713334748,0.422295913173561,0.493670508407547,0.491292300450448,0.493670508407547,2,2,2,2,2,2,2,2,2
322229594,Sst-IRES-Cre;Ai14-172531.06.02.01,0.718586330155272,0.729198373618441,0.630837841848476,0.690774636029345,0.703493564950063,566283006,566283008,566283010,566283012,566283014,0.718586330155272,0.729198373618441,0.690774636029345,0.703493564950063,0.729198373618441,1,1,1,0,0,0,0,0,0
322246422,Sst-IRES-Cre;Ai14-172531.03.02.01,0.71823745901199,0.741819318581935,0.693872147312639,0.724095396455242,0.701140279633891,566283299,566283301,566283303,566283305,566283307,0.71823745901199,0.741819318581935,0.724095396455242,0.701140279633891,0.741819318581935,1,1,1,1,1,0,0,0,0
322297406,Ntsr1-Cre;Ai14-171075.02.01.01,0.631218090965934,0.543372932283575,0.645817470957295,0.681911452793646,0.649382355239959,566283337,566283339,566283341,566283343,566283345,0.631218090965934,0.645817470957295,0.681911452793646,0.649382355239959,0.681911452793646,2,2,2,2,2,2,2,1,1
322723785,Rorb-IRES2-Cre-D;Ai14-172650.03.01.01,0.765009312111857,0.67594088387182,0.730559151838995,0.806449034976142,0.815766670669226,566283234,566283236,566283240,566283243,566283246,0.765009312111857,0.730559151838995,0.806449034976142,0.815766670669226,0.815766670669226,3,3,2,2,2,2,2,2,2
323834998,Scnn1a-Tg3-Cre;Ai14-172530.03.01.01,0.851658752798052,0.802321004376069,0.920417997596475,0.8801207267065,0.876554183025102,566283532,566283534,566283536,566283538,566283540,0.851658752798052,0.920417997596475,0.8801207267065,0.876554183025102,0.920417997596475,1,1,1,1,1,1,1,1,1
323838579,Scnn1a-Tg3-Cre;Ai14-172530.03.02.01,0.778451510563961,0.731405056756248,0.842759937212809,0.85183460462915,0.852269990164588,566283630,566283632,566283634,566283636,566283638,0.778451510563961,0.842759937212809,0.85183460462915,0.852269990164588,0.852269990164588,3,2,1,1,1,1,1,1,1
324025297,Rorb-IRES2-Cre-D;Ai14-172651.04.01.01,0.455706450615141,0.578899293414614,0.556648330359149,0.522441873100552,0.522501106775842,496416921,496416923,496416925,496416927,496416929,0.455706450615141,0.578899293414614,0.522441873100552,0.522501106775842,0.578899293414614,1,1,1,1,1,1,1,1,1
324032509,Rorb-IRES2-Cre-D;Ai14-172651.05.01.01,0.62438814058921,0.707598861539474,0.683554037143342,0.647058556187627,0.71404629459093,566283873,566283875,566283877,566283879,566283881,0.62438814058921,0.707598861539474,0.647058556187627,0.71404629459093,0.71404629459093,3,3,1,1,1,1,1,1,1
324053519,Rorb-IRES2-Cre-D;Ai14-172652.05.02.01,0.545805961497935,0.457365438625017,0.534135230602354,0.562507614493946,0.572398134423837,566284043,566284045,566284047,566284049,566284051,0.545805961497935,0.534135230602354,0.562507614493946,0.572398134423837,0.572398134423837,3,3,2,2,2,2,0,0,0
324065524,Rorb-IRES2-Cre-D;Ai14-172652.03.02.01,0.775806587776311,0.738960044475977,0.708766298377708,0.760984501463312,0.829233156859017,566284245,566284247,566284249,566284251,566284253,0.775806587776311,0.738960044475977,0.760984501463312,0.829233156859017,0.829233156859017,3,3,3,3,3,3,3,3,3
324466858,Sst-IRES-Cre;Ai14-173196.03.02.01,0.747384243081205,0.752880850674793,0.639817921195934,0.63457647550326,0.712971713325973,566284194,566284196,566284198,566284200,566284202,0.747384243081205,0.752880850674793,0.63457647550326,0.712971713325973,0.752880850674793,1,1,0,0,0,0,0,0,0
324493977,Sst-IRES-Cre;Ai14-173196.03.01.01,0.88399891821359,0.808855690521363,0.830538958796183,0.868255305618236,0.871466524609584,566284334,566284336,566284338,566284340,566284342,0.88399891821359,0.830538958796183,0.868255305618236,0.871466524609584,0.88399891821359,0,0,0,0,0,0,0,0,0
325853048,Rbp4-Cre_KL100;Ai14-175331.05.01.01,0.56693675482629,0.647942344250163,0.43084934177827,0.461862683820717,0.51816787874468,566284690,566284692,566284694,566284696,566284698,0.56693675482629,0.647942344250163,0.461862683820717,0.51816787874468,0.647942344250163,1,1,1,1,1,1,1,1,1
326774520,Htr3a-Cre_NO152;Ai14-175478.03.01.01,0.322392888470837,0.348946827816805,0.294402015839259,0.3278089975935,0.310560116583059,566284300,566284302,566284305,566284308,566284310,0.322392888470837,0.348946827816805,0.3278089975935,0.310560116583059,0.348946827816805,1,1,1,1,1,1,0,0,0
327648537,Htr3a-Cre_NO152;Ai14-175481.04.01.01,0.768957755875457,0.604996977148649,0.946901541279489,0.942194681397546,0.941472798313097,566285446,566285448,566285450,566285452,566285454,0.768957755875457,0.946901541279489,0.942194681397546,0.941472798313097,0.946901541279489,1,1,1,1,1,1,1,1,1
327679841,Htr3a-Cre_NO152;Ai14-175481.03.02.01,0.721701791277669,0.395609344935848,0.925906996418461,0.936011867781618,0.935698353566213,566285778,566285780,566285782,566285784,566285787,0.721701791277669,0.925906996418461,0.936011867781618,0.935698353566213,0.936011867781618,2,2,2,1,1,1,1,1,1
328015342,Sst-IRES-Cre;Ai14-175894.05.02.01,0.697374219356459,0.693625067304466,0.718349754971862,0.765161588299453,0.771040009582354,566287661,566287663,566287666,566287668,566287670,0.697374219356459,0.718349754971862,0.765161588299453,0.771040009582354,0.771040009582354,3,3,2,2,2,2,2,2,2
328031983,Sst-IRES-Cre;Ai14-175894.03.02.01,0.897916452826303,0.890575346087072,0.894614253267323,0.901108006835782,0.903015056010146,566288169,566288171,566288173,566288176,566288178,0.897916452826303,0.894614253267323,0.901108006835782,0.903015056010146,0.903015056010146,3,2,0,0,0,0,0,0,0
328093618,Sst-IRES-Cre;Ai14-175894.05.01.01,0.0699566446262405,0.0700045727867493,0.0649168539058017,0.0703805151815392,0.0655377940472853,496416835,496416837,496416839,496416841,496416843,0.0699566446262405,0.0700045727867493,0.0703805151815392,0.0655377940472853,0.0703805151815392,2,0,0,0,0,0,0,0,0
328535908,Sst-IRES-Cre;Ai14-175895.04.01.01,0.424483890914694,0.580670418907921,0.491059250155434,0.467010316864791,0.445473704992666,566286523,566286525,566286527,566286529,566286531,0.424483890914694,0.580670418907921,0.467010316864791,0.445473704992666,0.580670418907921,1,1,1,1,1,1,1,1,1
329224678,Sst-IRES-Cre;Ai14-177354.04.02.01,0.86501146323785,0.837907684126652,0.873078080457935,0.852339799368789,0.877940027054242,566287167,566287169,566287171,566287173,566287175,0.86501146323785,0.873078080457935,0.852339799368789,0.877940027054242,0.877940027054242,3,1,1,0,0,0,0,0,0
397353539,Nr5a1-Cre;Ai14-177834.03.02.01,0.706713379929118,0.729972051533859,0.680552450154604,0.694086689101455,0.763798966589348,566294374,566294376,566294378,566294380,566294382,0.706713379929118,0.729972051533859,0.694086689101455,0.763798966589348,0.763798966589348,3,3,3,3,3,3,3,1,1
422738880,Nr5a1-Cre;Ai14-178521.04.02.01,0.648164085940725,0.66413100787929,0.52019800053742,0.596143646499538,0.649174262443046,566293982,566293984,566293986,566293988,566293990,0.648164085940725,0.66413100787929,0.596143646499538,0.649174262443046,0.66413100787929,1,1,1,1,0,0,0,0,0
464079491,Scnn1a-Tg2-Cre;Ai14-178822.04.02.01,0.704669429122637,0.639191170541805,0.497563979847872,0.578024850346064,0.547905838106772,566294807,566294809,566294811,566294813,566294815,0.704669429122637,0.639191170541805,0.578024850346064,0.547905838106772,0.704669429122637,0,0,0,0,0,0,0,0,0
464188580,Htr3a-Cre_NO152;Ai14-178910.03.01.01,0.674068627391846,0.5710269045686,0.883015282454719,0.9058180910857,0.894416689172428,566295639,566295641,566295643,566295645,566295647,0.674068627391846,0.883015282454719,0.9058180910857,0.894416689172428,0.9058180910857,2,2,2,2,2,1,1,1,1
464212183,Sst-IRES-Cre;Ai14-165865.05.02.01,0.80202805121675,0.726597666216641,0.873057841536123,0.879145123810075,0.87414332769094,566292970,566292972,566292974,566292976,566292978,0.80202805121675,0.873057841536123,0.879145123810075,0.87414332769094,0.879145123810075,2,2,1,1,1,1,1,1,1
465924786,Nr5a1-Cre;Ai14-169250.06.02.01,0.694077058000859,0.652020508909894,0.758572033334824,0.757792852970087,0.758995544168175,566294651,566294653,566294655,566294658,566294660,0.694077058000859,0.758572033334824,0.757792852970087,0.758995544168175,0.758995544168175,3,1,1,1,1,1,1,1,1
467003163,Rorb-IRES2-Cre-D;Ai14-172652.02.02.01,0.705833593669252,0.622210105537511,0.876284202390628,0.873075102950483,0.873408196658646,566296618,566296620,566296622,566296624,566296626,0.705833593669252,0.876284202390628,0.873075102950483,0.873408196658646,0.876284202390628,1,1,1,1,1,1,1,1,1
468120757,Scnn1a-Tg3-Cre;Ai14-177297.05.02.01,0.767483199169849,0.701197077392755,0.720054333341381,0.732665408945307,0.763514279008678,566297684,566297686,566297688,566297690,566297692,0.767483199169849,0.720054333341381,0.732665408945307,0.763514279008678,0.767483199169849,0,0,0,0,0,0,0,0,0
469704261,Nr5a1-Cre;Ai14-177836.04.02.01,0.814038508512447,0.720707532908684,0.891923535502807,0.904823039076687,0.908968852352808,566297106,566297108,566297110,566297112,566297114,0.814038508512447,0.891923535502807,0.904823039076687,0.908968852352808,0.908968852352808,3,2,2,2,1,1,1,1,1
469720505,Nr5a1-Cre;Ai14-177838.03.01.01,0.636572120744626,0.63858851745335,0.543744213904269,0.658891277208586,0.646340522741932,566299524,566299526,566299528,566299530,566299532,0.636572120744626,0.63858851745335,0.658891277208586,0.646340522741932,0.658891277208586,2,2,2,2,2,0,0,0,0
469753383,Htr3a-Cre_NO152;Ai14-178904.04.01.01,0.614962910146169,0.529673808975437,0.826352144730832,0.821188560952204,0.820212175799142,566299918,566299920,566299922,566299924,566299926,0.614962910146169,0.826352144730832,0.821188560952204,0.820212175799142,0.826352144730832,1,1,1,1,1,1,1,1,1
469803127,Scnn1a-Tg3-Cre;Ai14-180215.05.02.01,0.670887138904949,0.738936429190334,0.662303182403654,0.624541063671311,0.573135122239308,566302806,566302808,566302810,566302812,566302814,0.670887138904949,0.738936429190334,0.624541063671311,0.573135122239308,0.738936429190334,1,1,1,1,1,1,1,1,1
469832490,Scnn1a-Tg3-Cre;Ai14-180215.02.01.01,0.578344993942325,0.533678102196462,0.589242783084874,0.603778811128007,0.608719205565834,566302633,566302636,566302638,566302640,566302643,0.578344993942325,0.589242783084874,0.603778811128007,0.608719205565834,0.608719205565834,3,2,2,2,1,1,1,0,0
470098860,Scnn1a-Tg3-Cre;Ai14-181566.04.01.01,0.697080295902961,0.641383195268262,0.537749902359218,0.699123517520634,0.706817500638985,566302725,566302727,566302729,566302732,566302734,0.697080295902961,0.641383195268262,0.699123517520634,0.706817500638985,0.706817500638985,3,3,0,0,0,0,0,0,0
471087830,Pvalb-IRES-Cre;Ai14-180634.04.01.01,0.965979358349771,0.938262591226588,0.97653744763795,0.97199538711075,0.969488104391449,566303365,566303367,566303369,566303372,566303374,0.965979358349771,0.97653744763795,0.97199538711075,0.969488104391449,0.97653744763795,1,1,1,0,0,0,0,0,0
471129934,Rbp4-Cre_KL100;Ai14-180747.06.01.01,0.730849159798455,0.671668002985516,0.809025190012144,0.80983064060105,0.79709791848914,566303774,566303776,566303778,566303780,566303783,0.730849159798455,0.809025190012144,0.80983064060105,0.79709791848914,0.80983064060105,2,1,1,1,1,1,1,1,1
471131311,Rbp4-Cre_KL100;Ai14-180747.04.02.01,0.766404025696221,0.706938298301612,0.71368491460739,0.758282719027027,0.77478179333994,566303188,566303190,566303192,566303194,566303196,0.766404025696221,0.71368491460739,0.758282719027027,0.77478179333994,0.77478179333994,3,3,0,0,0,0,0,0,0
471141261,Rbp4-Cre_KL100;Ai14-180747.02.01.01,0.807869940443763,0.461235566945023,0.703263424117576,0.756875464699041,0.797437856843994,566303007,566303010,566303013,566303016,566303019,0.807869940443763,0.703263424117576,0.756875464699041,0.797437856843994,0.807869940443763,0,0,0,0,0,0,0,0,0
471800189,Ntsr1-Cre;Ai14-181184.03.01.01,0.728768453172663,0.599226207955139,0.810678525309569,0.829207998471816,0.863570566118063,566304387,566304389,566304391,566304393,566304395,0.728768453172663,0.810678525309569,0.829207998471816,0.863570566118063,0.863570566118063,3,3,3,3,3,3,3,2,2
471819401,Ntsr1-Cre;Ai14-181184.02.02.01,0.770876260096672,0.659644929555254,0.801295547812745,0.843681899885439,0.871942141641244,566303328,566303330,566303332,566303334,566303336,0.770876260096672,0.801295547812745,0.843681899885439,0.871942141641244,0.871942141641244,3,3,3,3,3,3,2,2,2
473011949,Sst-IRES-Cre;Ai14-181378.04.02.01,0.630244944552465,0.622444373565252,0.780665584537503,0.642456727433131,0.657586750069045,566302446,566302448,566302450,566302452,566302454,0.630244944552465,0.780665584537503,0.642456727433131,0.657586750069045,0.780665584537503,1,1,1,1,1,1,1,1,1
473020156,Rorb-IRES2-Cre-D;Ai14-181710.05.02.01,0.639458882989526,0.708039958216898,0.701788785706704,0.717576170495445,0.726870129686238,566304488,566304490,566304492,566304494,566304496,0.639458882989526,0.708039958216898,0.717576170495445,0.726870129686238,0.726870129686238,3,3,2,2,1,1,1,1,1
473593847,Sst-IRES-Cre;Ai14-182533.02.02.01,0.804052241769743,0.735002152691815,0.831570112498082,0.778629056119222,0.790149488210672,566304106,566304108,566304110,566304112,566304114,0.804052241769743,0.831570112498082,0.778629056119222,0.790149488210672,0.831570112498082,1,1,1,1,1,1,0,0,0
473642382,Rorb-IRES2-Cre-D;Ai14-181715.02.01.01,0.70796895895865,0.676156931108952,0.774555494321671,0.795149765469912,0.799167400375396,566304879,566304881,566304883,566304885,566304887,0.70796895895865,0.774555494321671,0.795149765469912,0.799167400375396,0.799167400375396,3,2,2,2,2,1,1,1,1
473909767,Htr3a-Cre_NO152;Ai14-182492.05.01.01,0.625016590201723,0.589337600490321,0.761736342082239,0.736106077961128,0.781367973897985,566306246,566306248,566306250,566306252,566306254,0.625016590201723,0.761736342082239,0.736106077961128,0.781367973897985,0.781367973897985,3,3,3,3,1,1,1,1,1
473943881,Htr3a-Cre_NO152;Ai14-182494.05.01.01,0.688964567420777,0.49324985219079,0.904463674196075,0.897279368068468,0.901333442171861,566305790,566305792,566305794,566305796,566305798,0.688964567420777,0.904463674196075,0.897279368068468,0.901333442171861,0.904463674196075,1,1,1,1,1,1,1,1,1
474283475,Htr3a-Cre_NO152;Ai14-182497.04.01.01,0.811009152105134,0.741039521463662,0.82511008861376,0.904931633505613,0.910461939591426,566306086,566306088,566306090,566306092,566306094,0.811009152105134,0.82511008861376,0.904931633505613,0.910461939591426,0.910461939591426,3,3,2,2,2,2,2,2,2
474637203,Htr3a-Cre_NO152;Ai14-182004.03.02.01,0.754537498979975,0.551270339342715,0.947875783252394,0.951900389763704,0.952852445603313,566305852,566305854,566305856,566305858,566305860,0.754537498979975,0.947875783252394,0.951900389763704,0.952852445603313,0.952852445603313,3,1,1,1,1,1,1,1,1
474660482,Htr3a-Cre_NO152;Ai14-182004.06.01.01,-0.00491619723628172,-0.00494046948962944,-0.00437610935892477,-0.00426073353723495,0.0395699921119507,566305918,566305920,566305922,566305924,566305926,-0.00491619723628172,-0.00437610935892477,-0.00426073353723495,0.0395699921119507,0.0395699921119507,3,3,3,3,3,3,3,3,0
475057898,Sst-IRES-Cre;Ai14-183332.05.01.01,0.890318258576884,0.897322403478789,0.820358034881536,0.866682527767062,0.859415986969851,566306708,566306710,566306712,566306714,566306716,0.890318258576884,0.897322403478789,0.866682527767062,0.859415986969851,0.897322403478789,1,1,0,0,0,0,0,0,0
475400072,Rbp4-Cre_KL100;Ai14-184431.04.02.01,0.750796292393819,0.752326994192361,0.566238188449349,0.813438183529146,0.820082485366018,566306436,566306438,566306440,566306442,566306444,0.750796292393819,0.752326994192361,0.813438183529146,0.820082485366018,0.820082485366018,3,3,2,2,2,2,2,2,2
475517090,Sst-IRES-Cre;Ai14-184927.03.02.01,0.768807836745805,0.755089559169911,0.654348584654024,0.663199642469546,0.659753732341407,496421297,496421299,496421301,496421303,496421305,0.768807836745805,0.755089559169911,0.663199642469546,0.659753732341407,0.768807836745805,0,0,0,0,0,0,0,0,0
475542907,Sst-IRES-Cre;Ai14-184930.05.02.01,0.771039911773993,0.783782064139354,0.781968831547015,0.754517827585746,0.758223474036825,566306496,566306500,566306503,566306506,566306510,0.771039911773993,0.783782064139354,0.754517827585746,0.758223474036825,0.783782064139354,1,1,1,0,0,0,0,0,0
475580568,Sst-IRES-Cre;Ai14-186024.03.02.01,0.937428933645562,0.929645997322169,0.941737520327349,0.954368820036701,0.943273293288649,566306172,566306174,566306176,566306178,566306180,0.937428933645562,0.941737520327349,0.954368820036701,0.943273293288649,0.954368820036701,2,2,2,1,0,0,0,0,0
475585413,Htr3a-Cre_NO152;Ai14-185347.03.02.01,0.708195081803798,0.507921248210788,0.896097360123108,0.891733030746621,0.902670843429477,566307065,566307067,566307069,566307071,566307073,0.708195081803798,0.896097360123108,0.891733030746621,0.902670843429477,0.902670843429477,3,3,1,1,1,1,1,1,1
475586130,Htr3a-Cre_NO152;Ai14-185347.04.02.01,0.684792532827077,0.663014751833154,0.805969483686632,0.775546246472318,0.795936116696107,566307367,566307369,566307371,566307373,566307375,0.684792532827077,0.805969483686632,0.775546246472318,0.795936116696107,0.805969483686632,1,1,1,1,1,1,1,1,1
475619045,Htr3a-Cre_NO152;Ai14-185551.06.01.01,0.50159825044527,0.535808594765018,0.569898399392975,0.6300021904676,0.707743932416784,566307695,566307697,566307699,566307701,566307703,0.50159825044527,0.569898399392975,0.6300021904676,0.707743932416784,0.707743932416784,3,3,3,3,3,3,3,3,3
475622680,Htr3a-Cre_NO152;Ai14-185555.03.01.01,0.80250876315319,0.738653789372035,0.836278762891814,0.889013826636005,0.911534986864433,566308479,566308481,566308483,566308485,566308487,0.80250876315319,0.836278762891814,0.889013826636005,0.911534986864433,0.911534986864433,3,3,3,3,3,2,2,2,2
475622793,Htr3a-Cre_NO152;Ai14-185553.05.01.01,0.632904197743283,0.564614900755432,0.919828268834377,0.919030781660855,0.918344767021094,566309025,566309027,566309029,566309031,566309033,0.632904197743283,0.919828268834377,0.919030781660855,0.918344767021094,0.919828268834377,1,1,1,1,1,1,1,1,1
475625477,Htr3a-Cre_NO152;Ai14-185555.05.02.01,0.571585455712853,0.666460498555245,0.633700576927625,0.685064619193613,0.729928608069311,566309109,566309111,566309113,566309115,566309117,0.571585455712853,0.666460498555245,0.685064619193613,0.729928608069311,0.729928608069311,3,3,3,3,3,3,3,3,2
475740357,Htr3a-Cre_NO152;Ai14-185556.03.01.01,0.784319554569338,0.78400195994443,0.76047450215167,0.792762179609881,0.791750073732326,566308261,566308263,566308265,566308267,566308269,0.784319554569338,0.78400195994443,0.792762179609881,0.791750073732326,0.792762179609881,2,2,0,0,0,0,0,0,0
475838754,Nr5a1-Cre;Ai14-186566.06.02.01,0.74152849730943,0.707994672816317,0.802139802275005,0.802926071070356,0.833394061464292,566309288,566309290,566309292,566309294,566309296,0.74152849730943,0.802139802275005,0.802926071070356,0.833394061464292,0.833394061464292,3,3,3,3,3,3,3,1,1
475894121,Pvalb-IRES-Cre;Ai14-185566.04.01.01,0.936870206975598,0.837890572115211,0.9447642075115,0.956836600302295,0.956697652576769,566308615,566308617,566308619,566308621,566308623,0.936870206975598,0.9447642075115,0.956836600302295,0.956697652576769,0.956836600302295,2,2,2,1,0,0,0,0,0
475895240,Pvalb-IRES-Cre;Ai14-185567.02.02.01,0.953971080258958,0.870837468074608,0.955813621381706,0.953231849909883,0.949550785782702,566309209,566309211,566309213,566309215,566309217,0.953971080258958,0.955813621381706,0.953231849909883,0.949550785782702,0.955813621381706,1,0,0,0,0,0,0,0,0
476100382,Sst-IRES-Cre;Ai14-187425.04.01.01,0.731716826553458,0.744371341875791,0.682267474486189,0.69353194233118,0.698314333199365,566310588,566310590,566310592,566310594,566310596,0.731716826553458,0.744371341875791,0.69353194233118,0.698314333199365,0.744371341875791,1,1,1,0,0,0,0,0,0
476131588,Scnn1a-Tg3-Cre;Ai14-187849.06.02.01,0.488577597096919,0.572178971812945,0.412601469632935,0.369828264377399,0.400304190727662,566311993,566311995,566311997,566311999,566312001,0.488577597096919,0.572178971812945,0.369828264377399,0.400304190727662,0.572178971812945,1,1,1,1,1,1,1,1,1
476178907,Scnn1a-Tg3-Cre;Ai14-187850.04.01.01,0.657871839523932,0.677748503392804,0.577618382969348,0.64722507207765,0.64487018083728,566312135,566312138,566312142,566312144,566312147,0.657871839523932,0.677748503392804,0.64722507207765,0.64487018083728,0.677748503392804,1,1,1,1,0,0,0,0,0
476263004,Scnn1a-Tg3-Cre;Ai14-187854.03.02.01,0.709869577980224,0.609000192512284,0.889200838045628,0.848720383096665,0.878761100882781,566311753,566311755,566311757,566311759,566311761,0.709869577980224,0.889200838045628,0.848720383096665,0.878761100882781,0.889200838045628,1,1,1,1,1,1,1,1,1
476266853,Scnn1a-Tg3-Cre;Ai14-187854.03.01.01,0.706232413935987,0.629867038078137,0.806758572784535,0.813069244546508,0.820396187502917,566311688,566311690,566311692,566311694,566311696,0.706232413935987,0.806758572784535,0.813069244546508,0.820396187502917,0.820396187502917,3,3,2,1,1,1,1,1,1
476269122,Scnn1a-Tg3-Cre;Ai14-187854.05.01.01,0.619847509871396,0.630953963120758,0.539734101930761,0.656942156142521,0.62720887674041,566312476,566312478,566312480,566312482,566312484,0.619847509871396,0.630953963120758,0.656942156142521,0.62720887674041,0.656942156142521,2,2,2,2,2,2,1,0,0
476557750,Scnn1a-Tg3-Cre;Ai14-188323.03.02.01,0.646303587040518,0.626441426217299,0.691858206747484,0.740103134862625,0.742270266281468,566311548,566311550,566311552,566311554,566311556,0.646303587040518,0.691858206747484,0.740103134862625,0.742270266281468,0.742270266281468,3,2,2,2,2,2,2,2,2
476562817,Rorb-IRES2-Cre-D;Ai14-188705.03.01.01,0.841249851466587,0.837626304871179,0.84880767775926,0.849177514162012,0.848092502635999,566312411,566312413,566312415,566312417,566312419,0.841249851466587,0.84880767775926,0.849177514162012,0.848092502635999,0.849177514162012,2,1,0,0,0,0,0,0,0
