graph,task,coupling,readout,method,score,normalized_score,mask_count
formal-07,delayed_recall,0.035,cross_state_readout,specialist_pool_0.05,-11.002735951392621,-11.002735951392621,1
formal-07,delayed_recall,0.05,state_matched,specialist_pool_0.05,0.9145417576634475,0.9145417576634475,1
formal-07,delayed_recall,0.05,cross_state_readout,specialist_pool_0.05,-2.1006968613090016,-2.1006968613090016,1
formal-07,delayed_recall,0.035,state_matched,high_degree,0.906542416601703,0.906542416601703,1
formal-07,delayed_recall,0.035,cross_state_readout,high_degree,-37.7373535172667,-37.7373535172667,1
formal-07,delayed_recall,0.05,state_matched,high_degree,0.9044440836498131,0.9044440836498131,1
formal-07,delayed_recall,0.05,cross_state_readout,high_degree,-10.66718814480079,-10.66718814480079,1
formal-07,delayed_recall,0.035,state_matched,spectral,0.89860296823038,0.89860296823038,1
formal-07,delayed_recall,0.035,cross_state_readout,spectral,-27.46909938051733,-27.46909938051733,1
formal-07,delayed_recall,0.05,state_matched,spectral,0.8885277402739596,0.8885277402739596,1
formal-07,delayed_recall,0.05,cross_state_readout,spectral,-9.747445747580862,-9.747445747580862,1
formal-07,delayed_recall,0.035,state_matched,input_energy_degree,0.9312288502954904,0.9312288502954904,1
formal-07,delayed_recall,0.035,cross_state_readout,input_energy_degree,-1.134270641465183,-1.134270641465183,1
formal-07,delayed_recall,0.05,state_matched,input_energy_degree,0.8927875625202271,0.8927875625202271,1
formal-07,delayed_recall,0.05,cross_state_readout,input_energy_degree,-7.300241240270303,-7.300241240270303,1
formal-07,delayed_recall,0.035,state_matched,input_quota_random,0.9079165906800517,0.9079165906800517,1
formal-07,delayed_recall,0.035,cross_state_readout,input_quota_random,-7.814403477922452,-7.814403477922452,1
formal-07,delayed_recall,0.05,state_matched,input_quota_random,0.9213095064745886,0.9213095064745886,1
formal-07,delayed_recall,0.05,cross_state_readout,input_quota_random,-1.3171220786465474,-1.3171220786465474,1
formal-07,delayed_recall,0.035,state_matched,unselected_random,0.8923715688986416,0.8923715688986416,8
formal-07,delayed_recall,0.035,cross_state_readout,unselected_random,-16.374150882925544,-16.374150882925544,8
formal-07,delayed_recall,0.05,state_matched,unselected_random,0.9112919836802962,0.9112919836802962,8
formal-07,delayed_recall,0.05,cross_state_readout,unselected_random,-3.2868723090236016,-3.2868723090236016,8
formal-07,delayed_recall,0.035,state_matched,group_matched_random,0.9010180870457595,0.9010180870457595,4
formal-07,delayed_recall,0.035,cross_state_readout,group_matched_random,-6.747047543670936,-6.747047543670936,4
formal-07,delayed_recall,0.05,state_matched,group_matched_random,0.918775393959003,0.918775393959003,4
formal-07,delayed_recall,0.05,cross_state_readout,group_matched_random,-4.697479988842659,-4.697479988842659,4
formal-08,delayed_recall,0.035,state_matched,random_search,0.9292080327973832,0.9292080327973832,1
formal-08,delayed_recall,0.035,cross_state_readout,random_search,-13.784723385890697,-13.784723385890697,1
formal-08,delayed_recall,0.05,state_matched,random_search,0.9196831698653407,0.9196831698653407,1
formal-08,delayed_recall,0.05,cross_state_readout,random_search,0.5103059962301999,0.5103059962301999,1
formal-08,delayed_recall,0.035,state_matched,local_search,0.8868693761708139,0.8868693761708139,1
formal-08,delayed_recall,0.035,cross_state_readout,local_search,-0.13910722142303733,-0.13910722142303733,1
formal-08,delayed_recall,0.05,state_matched,local_search,0.9309329573156901,0.9309329573156901,1
formal-08,delayed_recall,0.05,cross_state_readout,local_search,-2.2723676471890317,-2.2723676471890317,1
formal-08,delayed_recall,0.035,state_matched,population_search,0.8778756543865756,0.8778756543865756,1
formal-08,delayed_recall,0.035,cross_state_readout,population_search,0.09863532004212572,0.09863532004212572,1
formal-08,delayed_recall,0.05,state_matched,population_search,0.925746466549627,0.925746466549627,1
formal-08,delayed_recall,0.05,cross_state_readout,population_search,-1.8200273608198891,-1.8200273608198891,1
formal-08,delayed_recall,0.035,state_matched,specialist_pool_0.035,0.9172990815515518,0.9172990815515518,1
formal-08,delayed_recall,0.035,cross_state_readout,specialist_pool_0.035,-1.5040759950641083,-1.5040759950641083,1
formal-08,delayed_recall,0.05,state_matched,specialist_pool_0.035,0.8821931690947028,0.8821931690947028,1
formal-08,delayed_recall,0.05,cross_state_readout,specialist_pool_0.035,-1.8944989007574935,-1.8944989007574935,1
formal-08,delayed_recall,0.035,state_matched,specialist_pool_0.05,0.862620376163804,0.862620376163804,1
formal-08,delayed_recall,0.035,cross_state_readout,specialist_pool_0.05,-1.1244189884737845,-1.1244189884737845,1
formal-08,delayed_recall,0.05,state_matched,specialist_pool_0.05,0.9237063233624656,0.9237063233624656,1
formal-08,delayed_recall,0.05,cross_state_readout,specialist_pool_0.05,-2.9023027308936706,-2.9023027308936706,1
formal-08,delayed_recall,0.035,state_matched,high_degree,0.68766357948933,0.68766357948933,1
formal-08,delayed_recall,0.035,cross_state_readout,high_degree,-13.185569327929095,-13.185569327929095,1
formal-08,delayed_recall,0.05,state_matched,high_degree,0.9086970883772946,0.9086970883772946,1
formal-08,delayed_recall,0.05,cross_state_readout,high_degree,-19.219387390113265,-19.219387390113265,1
formal-08,delayed_recall,0.035,state_matched,spectral,0.8434135989423236,0.8434135989423236,1
formal-08,delayed_recall,0.035,cross_state_readout,spectral,-2.6325021651292135,-2.6325021651292135,1
formal-08,delayed_recall,0.05,state_matched,spectral,0.88880307854714,0.88880307854714,1
formal-08,delayed_recall,0.05,cross_state_readout,spectral,-3.303579054495623,-3.303579054495623,1
formal-08,delayed_recall,0.035,state_matched,input_energy_degree,0.9286813640486093,0.9286813640486093,1
formal-08,delayed_recall,0.035,cross_state_readout,input_energy_degree,-3.698633993772332,-3.698633993772332,1
formal-08,delayed_recall,0.05,state_matched,input_energy_degree,0.8992152122629595,0.8992152122629595,1
formal-08,delayed_recall,0.05,cross_state_readout,input_energy_degree,-0.4266329422646,-0.4266329422646,1
formal-08,delayed_recall,0.035,state_matched,input_quota_random,0.8802594596900877,0.8802594596900877,1
formal-08,delayed_recall,0.035,cross_state_readout,input_quota_random,-16.741214010831218,-16.741214010831218,1
formal-08,delayed_recall,0.05,state_matched,input_quota_random,0.9135933658350254,0.9135933658350254,1
formal-08,delayed_recall,0.05,cross_state_readout,input_quota_random,-4.81176066648915,-4.81176066648915,1
formal-08,delayed_recall,0.035,state_matched,unselected_random,0.8810762553215655,0.8810762553215655,8
formal-08,delayed_recall,0.035,cross_state_readout,unselected_random,-8.05947823691876,-8.05947823691876,8
formal-08,delayed_recall,0.05,state_matched,unselected_random,0.8969720819435669,0.8969720819435669,8
formal-08,delayed_recall,0.05,cross_state_readout,unselected_random,-2.3656004435892175,-2.3656004435892175,8
formal-08,delayed_recall,0.035,state_matched,group_matched_random,0.8745140784185922,0.8745140784185922,4
formal-08,delayed_recall,0.035,cross_state_readout,group_matched_random,-19.874707480347713,-19.874707480347713,4
formal-08,delayed_recall,0.05,state_matched,group_matched_random,0.8735700840876577,0.8735700840876577,4
formal-08,delayed_recall,0.05,cross_state_readout,group_matched_random,-7.67106272704227,-7.67106272704227,4
formal-09,delayed_recall,0.035,state_matched,random_search,0.8990007367971309,0.8990007367971309,1
formal-09,delayed_recall,0.035,cross_state_readout,random_search,-5.966730770961902,-5.966730770961902,1
formal-09,delayed_recall,0.05,state_matched,random_search,0.8396241282670402,0.8396241282670402,1
formal-09,delayed_recall,0.05,cross_state_readout,random_search,-3.127303215820187,-3.127303215820187,1
formal-09,delayed_recall,0.035,state_matched,local_search,0.9246555199901723,0.9246555199901723,1
formal-09,delayed_recall,0.035,cross_state_readout,local_search,-23.90802063126881,-23.90802063126881,1
formal-09,delayed_recall,0.05,state_matched,local_search,0.8597697433963303,0.8597697433963303,1
formal-09,delayed_recall,0.05,cross_state_readout,local_search,0.39139997914945546,0.39139997914945546,1
formal-09,delayed_recall,0.035,state_matched,population_search,0.8851616894746486,0.8851616894746486,1
formal-09,delayed_recall,0.035,cross_state_readout,population_search,-4.212655917029589,-4.212655917029589,1
formal-09,delayed_recall,0.05,state_matched,population_search,0.9033226742331618,0.9033226742331618,1
formal-09,delayed_recall,0.05,cross_state_readout,population_search,-9.614556922227544,-9.614556922227544,1
formal-09,delayed_recall,0.035,state_matched,specialist_pool_0.035,0.927780877774128,0.927780877774128,1
formal-09,delayed_recall,0.035,cross_state_readout,specialist_pool_0.035,-1.5050395004814545,-1.5050395004814545,1
formal-09,delayed_recall,0.05,state_matched,specialist_pool_0.035,0.9045859493175207,0.9045859493175207,1
formal-09,delayed_recall,0.05,cross_state_readout,specialist_pool_0.035,-0.8602778393979607,-0.8602778393979607,1
formal-09,delayed_recall,0.035,state_matched,specialist_pool_0.05,0.8851616894746486,0.8851616894746486,1
formal-09,delayed_recall,0.035,cross_state_readout,specialist_pool_0.05,-4.212655917029589,-4.212655917029589,1
formal-09,delayed_recall,0.05,state_matched,specialist_pool_0.05,0.9033226742331618,0.9033226742331618,1
formal-09,delayed_recall,0.05,cross_state_readout,specialist_pool_0.05,-9.614556922227544,-9.614556922227544,1
formal-09,delayed_recall,0.035,state_matched,high_degree,0.849109688015625,0.849109688015625,1
formal-09,delayed_recall,0.035,cross_state_readout,high_degree,-22.34957733372388,-22.34957733372388,1
formal-09,delayed_recall,0.05,state_matched,high_degree,0.9090498439271927,0.9090498439271927,1
formal-09,delayed_recall,0.05,cross_state_readout,high_degree,-12.531026294287564,-12.531026294287564,1
formal-09,delayed_recall,0.035,state_matched,spectral,0.8225185395992793,0.8225185395992793,1
formal-09,delayed_recall,0.035,cross_state_readout,spectral,-58.90063302276359,-58.90063302276359,1
formal-09,delayed_recall,0.05,state_matched,spectral,0.893476341769689,0.893476341769689,1
formal-09,delayed_recall,0.05,cross_state_readout,spectral,-11.28056771415695,-11.28056771415695,1
formal-09,delayed_recall,0.035,state_matched,input_energy_degree,0.9097977694150865,0.9097977694150865,1
formal-09,delayed_recall,0.035,cross_state_readout,input_energy_degree,-35.38354698959442,-35.38354698959442,1
formal-09,delayed_recall,0.05,state_matched,input_energy_degree,0.7060029821862452,0.7060029821862452,1
formal-09,delayed_recall,0.05,cross_state_readout,input_energy_degree,-8.670168409797444,-8.670168409797444,1
formal-09,delayed_recall,0.035,state_matched,input_quota_random,0.883504813361627,0.883504813361627,1
formal-09,delayed_recall,0.035,cross_state_readout,input_quota_random,-21.173231608949603,-21.173231608949603,1
formal-09,delayed_recall,0.05,state_matched,input_quota_random,0.8534211470059447,0.8534211470059447,1
formal-09,delayed_recall,0.05,cross_state_readout,input_quota_random,-12.207584812137943,-12.207584812137943,1
formal-09,delayed_recall,0.035,state_matched,unselected_random,0.861655036597539,0.861655036597539,8
formal-09,delayed_recall,0.035,cross_state_readout,unselected_random,-18.292798937706173,-18.292798937706173,8
formal-09,delayed_recall,0.05,state_matched,unselected_random,0.8699897120815939,0.8699897120815939,8
formal-09,delayed_recall,0.05,cross_state_readout,unselected_random,-4.3869758193153885,-4.3869758193153885,8
formal-09,delayed_recall,0.035,state_matched,group_matched_random,0.8903052890320906,0.8903052890320906,4
formal-09,delayed_recall,0.035,cross_state_readout,group_matched_random,-22.98375272148056,-22.98375272148056,4
formal-09,delayed_recall,0.05,state_matched,group_matched_random,0.8695532249190907,0.8695532249190907,4
formal-09,delayed_recall,0.05,cross_state_readout,group_matched_random,-4.224392605786168,-4.224392605786168,4
formal-10,delayed_recall,0.035,state_matched,random_search,0.9023911010326151,0.9023911010326151,1
formal-10,delayed_recall,0.035,cross_state_readout,random_search,-15.823954376437207,-15.823954376437207,1
formal-10,delayed_recall,0.05,state_matched,random_search,0.9165592084443701,0.9165592084443701,1
formal-10,delayed_recall,0.05,cross_state_readout,random_search,-0.9156569665435863,-0.9156569665435863,1
formal-10,delayed_recall,0.035,state_matched,local_search,0.9031642867449202,0.9031642867449202,1
formal-10,delayed_recall,0.035,cross_state_readout,local_search,-8.66236580836449,-8.66236580836449,1
formal-10,delayed_recall,0.05,state_matched,local_search,0.9161231950814599,0.9161231950814599,1
formal-10,delayed_recall,0.05,cross_state_readout,local_search,-4.413358776348529,-4.413358776348529,1
formal-10,delayed_recall,0.035,state_matched,population_search,0.9051385350772997,0.9051385350772997,1
formal-10,delayed_recall,0.035,cross_state_readout,population_search,-8.397988250859772,-8.397988250859772,1
formal-10,delayed_recall,0.05,state_matched,population_search,0.9156371763445025,0.9156371763445025,1
formal-10,delayed_recall,0.05,cross_state_readout,population_search,-3.810077517590421,-3.810077517590421,1
formal-10,delayed_recall,0.035,state_matched,specialist_pool_0.035,0.9273459910861115,0.9273459910861115,1
formal-10,delayed_recall,0.035,cross_state_readout,specialist_pool_0.035,-1.2487962179467225,-1.2487962179467225,1
formal-10,delayed_recall,0.05,state_matched,specialist_pool_0.035,0.9140771169787234,0.9140771169787234,1
formal-10,delayed_recall,0.05,cross_state_readout,specialist_pool_0.035,-4.828910125743986,-4.828910125743986,1
formal-10,delayed_recall,0.035,state_matched,specialist_pool_0.05,0.9101260564184852,0.9101260564184852,1
formal-10,delayed_recall,0.035,cross_state_readout,specialist_pool_0.05,-17.94546238610645,-17.94546238610645,1
formal-10,delayed_recall,0.05,state_matched,specialist_pool_0.05,0.9339824959597122,0.9339824959597122,1
formal-10,delayed_recall,0.05,cross_state_readout,specialist_pool_0.05,-4.3224310351824915,-4.3224310351824915,1
formal-10,delayed_recall,0.035,state_matched,high_degree,0.8851846986945108,0.8851846986945108,1
formal-10,delayed_recall,0.035,cross_state_readout,high_degree,-104.43917773298746,-104.43917773298746,1
formal-10,delayed_recall,0.05,state_matched,high_degree,0.8792643374334906,0.8792643374334906,1
formal-10,delayed_recall,0.05,cross_state_readout,high_degree,-0.9761094436717299,-0.9761094436717299,1
formal-10,delayed_recall,0.035,state_matched,spectral,0.9069010064831958,0.9069010064831958,1
formal-10,delayed_recall,0.035,cross_state_readout,spectral,-71.10574940225399,-71.10574940225399,1
formal-10,delayed_recall,0.05,state_matched,spectral,0.875047953277702,0.875047953277702,1
formal-10,delayed_recall,0.05,cross_state_readout,spectral,-0.4783688463885012,-0.4783688463885012,1
formal-10,delayed_recall,0.035,state_matched,input_energy_degree,0.9244450367008334,0.9244450367008334,1
