cre_type,C_primary_shared
unknown,1.1814806299814768
unknown,0.7361928280770312
pvalb,0.9547134528513588
pvalb,0.9521429047191664
sst,0.8039651268608667
sst,1.036965742817689
sst,1.0857983257601984
unknown,1.3212750255373005
unknown,1.2896757158806187
unknown,1.1246645014377734
unknown,0.9532923345583808
pvalb,1.0004615148821745
pvalb,1.3347794315263832
pvalb,1.0179229491320487
pvalb,1.0291693386271494
sst,1.0910595601122983
pvalb,1.6273670364893202
unknown,1.5614048524480033
unknown,1.1726960261219623
sst,1.1058217794702747
pvalb,1.028737579970436
unknown,1.2698965953529795
pvalb,1.2509642294429628
pvalb,0.9476608712256328
sst,1.1612045510089175
unknown,1.461673992628102
vip,1.091081465501338
unknown,1.4067073925895623
vip,1.3878517979180716
sst,1.1778259091962795
sst,1.2803445586610538
unknown,1.4777282823485194
pvalb,0.961232713416086
unknown,1.402719770796487
unknown,1.3390990172009505
pvalb,0.7135190389362237
unknown,1.4477839839096254
vip,0.7200736531978212
sim1,1.312170231349836
unknown,1.2110470709239547
unknown,1.1070609540332583
pvalb,1.0164125795327017
vip,0.8989560469387583
pvalb,0.8957430984465272
vip,1.0691771829394
unknown,1.389578666623034
vip,1.2903500966145562
sim1,1.2595859967267171
sim1,1.3320672341205912
unknown,0.8743408937966384
unknown,1.3996850177852571
unknown,0.8772727807477263
unknown,1.2925203471776248
unknown,0.8795909316153239
unknown,1.618589946848406
unknown,1.8423322470338344
sst,1.2454834381901307
pvalb,0.8696594378750799
unknown,1.3981223444754245
unknown,1.2486951003210875
unknown,1.3400721551726449
unknown,1.6373831274609916
unknown,1.2772620708397953
unknown,0.8667318838598057
unknown,1.297429329310106
unknown,1.2727378801577434
unknown,1.3955552741167785
unknown,1.3804313579841907
unknown,1.2000187687991708
unknown,1.5120449849006388
nr5a1,1.1915158055725097
unknown,1.3005682767380993
unknown,1.4798650248723433
unknown,1.9070683493435752
unknown,1.5676351813387708
unknown,1.013768282992831
unknown,1.4391788748629322
unknown,1.2941768262703537
unknown,1.220887185494106
unknown,1.3136320108926698
unknown,0.6410775717464102
unknown,1.684701291274992
unknown,1.3191266985036147
unknown,1.2417441155978
unknown,1.31355409229535
nr5a1,1.2213797584349035
sst,1.052183135802811
sst,0.967179791066738
unknown,0.7161939217319903
unknown,1.3291225197054408
unknown,1.3638868238433544
unknown,1.2587738770817185
nr5a1,1.4751532357499926
nr5a1,1.1589072939487397
tlx3,1.4110723053185237
unknown,0.8815125582651727
unknown,1.0924947840822457
unknown,0.9928801010978274
unknown,1.3804781659403358
unknown,1.2228528090950008
unknown,1.523152819229311
unknown,1.5367736004540915
tlx3,1.3858209101733616
unknown,1.3506100046420018
tlx3,1.2193410328730283
tlx3,1.48486694495596
tlx3,1.3368566401377897
tlx3,1.2901777124652758
tlx3,1.4026015265100464
tlx3,1.3309392401389293
tlx3,1.3626904501677055
tlx3,1.3296140067789473
unknown,1.398238885320795
unknown,1.2982089778589128
unknown,1.3799173436236
pvalb,0.9982963028133072
unknown,1.398454496137021
vip,1.0866383920271674
vip,1.2709282799782549
vip,1.3270903555977067
vip,1.3392863407345286
nr5a1,1.2797039452162853
vip,1.2184050529853645
nr5a1,1.2603584124594998
vip,1.1393827972524142
unknown,1.3530556774208111
unknown,1.3170563669509217
unknown,1.3449342166573042
unknown,1.0979165299361973
unknown,1.3869474357787248
unknown,1.4136613910906357
unknown,1.410021806777877
unknown,1.339570046854935
unknown,1.2929301087219167
unknown,1.163902795288261
unknown,1.1287252021471357
unknown,0.950002546292948
unknown,1.3827952382944653
unknown,1.0630895640732645
unknown,1.3841475995475023
unknown,1.3636070352501313
unknown,1.2186952889396203
unknown,1.3658873536510483
unknown,1.1884112199334125
unknown,1.3301979580448524
unknown,1.176398545875487
unknown,1.39812875813705
unknown,1.1041580109339937
unknown,1.2064997123891357
vip,1.2882570580297523
unknown,1.1390531982885073
sst,1.210613672309591
sst,1.4232684992489013
sst,1.1663362230588614
sst,1.2658622861189204
vip,0.899212817391428
sst,0.9198462248770052
vip,1.1938435364652245
sst,1.451757442177924
sst,0.9528138933625532
sst,0.8556584381293857
sst,1.24257479594985
sst,1.0419551418847015
vip,0.9631082815153136
sst,1.0029764355827764
sst,1.2787842454712346
vip,0.9093602848743766
sst,1.135553805657736
sst,1.5448320112071905
vip,1.1637959655449557
unknown,0.8508838792921256
unknown,1.2686911829533818
unknown,1.4464455214139913
unknown,1.4647815900845331
unknown,1.4500719503781696
unknown,1.8025053767575765
unknown,1.4067006838017786
unknown,1.3600807813208675
unknown,1.3978254556662004
unknown,1.3796524366181389
sst,1.2643717501963594
vip,1.0661073802572758
vip,1.3793197954077725
unknown,1.2584477016803826
unknown,1.5812813132864405
pvalb,0.8714256935382048
pvalb,0.7623102441836241
nr5a1,1.4012916967120694
nr5a1,1.3783832032097578
tlx3,1.2271074501164014
tlx3,1.2890911570156225
unknown,1.444788352339808
sst,1.1478668466422488
nr5a1,1.326999228781041
tlx3,1.223178637319316
sst,0.7861544279591013
tlx3,1.2914846239041275
nr5a1,1.2290093981421153
tlx3,1.3020235461896577
sst,1.050545983329591
unknown,1.283846715031355
sst,1.4760625694322231
unknown,1.2211903069635868
unknown,1.4406834495753331
pvalb,1.192849754169366
sst,0.9899195934765616
unknown,0.863499713943527
unknown,0.7824675978460374
unknown,1.3135012338751393
unknown,1.0996938197383286
pvalb,0.9911541040412885
sst,1.221299967484275
pvalb,0.8521274807395365
pvalb,0.8473173386680884
unknown,1.449724741165226
sst,1.051293828509071
unknown,1.3853779543644704
sst,1.137798912168474
vip,1.1774399613071114
sst,0.8826688040382951
sst,1.3849387963974535
unknown,1.383043677049763
vip,1.1838577651302575
sst,1.1520523890767258
vip,1.002706841204791
unknown,1.3542175646800034
pvalb,0.8661858403785594
vip,1.3096853204199266
vip,1.2265229235042578
pvalb,1.0991176050748015
unknown,0.7901042111472549
pvalb,1.0475065326164736
unknown,1.345029491955291
unknown,1.1789887805959205
unknown,0.8382008995764674
unknown,1.1219923489891697
pvalb,0.8063780696446082
unknown,1.4535027035653985
sst,1.1499701441854635
nr5a1,1.236435220396658
nr5a1,1.2469759141398222
nr5a1,1.3206821370490258
nr5a1,1.1652869126019183
sst,1.1238552848712131
nr5a1,1.233158717148023
vip,1.140034343392392
vip,1.1528002501659973
sim1,1.4866657083851482
sim1,1.3324773756856612
sim1,1.360454179221768
unknown,1.3676207975494254
sim1,1.2400429842067429
vip,1.0220986506207907
vip,1.3058498566456165
sim1,1.2185220786589597
pvalb,0.9084753542824676
pvalb,0.7897173023898019
pvalb,0.7295285928046392
sst,0.9182457118393512
sst,1.144818386771436
unknown,1.112226715233222
sst,0.953578540898913
sst,1.0059979653563154
sst,1.0023871385848817
vip,0.9904211958578428
vip,0.9465961339892244
sst,1.06293994635644
sst,1.084911721682419
vip,1.1343650971899013
sst,1.1052257601182438
pvalb,0.9181382052176592
pvalb,0.8759519829516269
pvalb,0.8516061143782934
sst,1.0434282005073736
vip,1.2669437356095443
sst,1.1299823352214036
sst,1.0494132442688842
sst,1.320660319061432
pvalb,0.8072222065154209
unknown,1.4126751109968056
vip,1.120146757273108
unknown,1.0665708346764773
sst,1.1808290257831169
sst,0.8624486253932151
vip,0.6846134990026711
sst,0.9806932248468632
vip,0.8193879379816432
sst,1.093826239811488
sst,1.1226509655204355
vip,0.9927192749153368
sst,1.154144469342821
pvalb,0.8319027354296207
sst,1.028997519345668
pvalb,0.7606489386192777
pvalb,1.0644385177516842
sst,1.2936907051002315
vip,1.2883575253652635
vip,1.1122744692014552
sst,1.105031302255416
sst,0.907689485840602
pvalb,1.3042619036228484
sst,1.1309423804231076
sst,0.9990796214770734
pvalb,0.8972292745506657
unknown,1.0757895252267664
vip,1.4100938697633625
sst,0.7671107469456068
vip,0.8863192627203336
sst,1.059057903915435
pvalb,0.9803215687516972
sst,1.2305776495805285
unknown,1.353445089631945
sst,1.1181462129446216
vip,1.314078367505179
sst,1.1538946320634629
pvalb,0.6591549341711143
unknown,1.735861763924341
pvalb,0.7099553229291753
pvalb,1.437482540276707
unknown,1.2804993372972948
pvalb,0.8747277502669581
pvalb,1.055236814698971
pvalb,0.939965887498591
pvalb,1.0523136986979154
pvalb,0.9665879448717756
pvalb,0.8262610441817756
unknown,1.7025706479310012
unknown,1.501143196608158
unknown,1.465503395559785
sst,0.8598482163434987
unknown,1.303125921764391
pvalb,0.8093466339149054
pvalb,1.4185975622340254
pvalb,0.4607396506414672
unknown,1.4267813824210696
pvalb,0.8855578906100439
unknown,1.171885835994103
pvalb,0.8636365039005163
unknown,0.976283837355416
pvalb,0.8810979413235029
unknown,1.2755984564138143
pvalb,0.9552170240551848
pvalb,0.9630941635744836
unknown,1.2827593717257308
pvalb,0.7572823558774342
pvalb,0.6377838714796046
pvalb,0.8206550108101941
pvalb,1.059642447894071
unknown,1.629266375308802
pvalb,0.863906044519253
pvalb,0.9894106287678766
pvalb,0.8220064835311598
unknown,1.4699990011724395
pvalb,0.9047374469977152
unknown,1.2308473572623682
pvalb,0.7284457776056782
pvalb,0.9341279309960292
pvalb,0.8885774779961091
pvalb,0.9738536709832252
unknown,1.4587586765467035
unknown,1.4115102579935064
pvalb,0.9797237949795778
pvalb,0.9865639435790896
unknown,1.3490365775045448
pvalb,1.0312057299407886
unknown,1.3984920958376803
unknown,1.247768505540915
pvalb,0.800853226463426
pvalb,0.448774374867895
unknown,1.275916556881059
pvalb,0.9104695091145408
pvalb,0.8127719097772403
pvalb,0.8731517997967642
pvalb,1.025067530279815
unknown,1.4407855947148809
unknown,1.534688802565877
